"","BoroName","LATITUDE","LONGITUDE"
"145","Brooklyn",40.679872,-73.94145
"146","Brooklyn",40.668794,-73.898629
"147","Brooklyn",40.650411,-73.884769
"148","Brooklyn",40.579549,-73.971802
"149","Brooklyn",40.686009,-73.941464
"150","Brooklyn",40.620326,-74.007649
"151","Brooklyn",40.641257,-74.00344
"152","Brooklyn",40.649712,-73.916387
"153","Brooklyn",40.646854,-73.922408
"154","Brooklyn",40.585999,-73.949004
"155","Brooklyn",40.689139,-73.874208
"156","Brooklyn",40.682848,-74.003843
"157","Brooklyn",40.676995,-73.953031
"158","Brooklyn",40.612805,-74.012033
"159","Brooklyn",40.663701,-73.88869
"160","Brooklyn",40.6691,-73.862633
"161","Brooklyn",40.650433,-73.971863
"162","Brooklyn",40.616883,-73.978426
"163","Brooklyn",40.632014,-73.966847
"164","Brooklyn",40.625952,-73.975824
"165","Brooklyn",40.598826,-73.997572
"166","Brooklyn",40.651642,-73.9307
"167","Brooklyn",40.651223,-73.94661
"168","Brooklyn",40.651347,-73.952472
"169","Brooklyn",40.655077,-73.956798
"170","Brooklyn",40.65201,-73.93028
"171","Brooklyn",40.652976,-73.919817
"172","Brooklyn",40.691943,-73.930958
"173","Brooklyn",40.710158,-73.955288
"174","Brooklyn",40.68623,-73.95113
"175","Brooklyn",40.577448,-73.962712
"176","Brooklyn",40.599671,-73.951317
"177","Brooklyn",40.655906,-73.912672
"178","Brooklyn",40.661314,-73.915513
"179","Brooklyn",40.711355,-73.943959
"180","Brooklyn",40.701175,-73.926692
"181","Brooklyn",40.587207,-73.960617
"182","Brooklyn",40.640863,-73.948745
"183","Brooklyn",40.629253,-74.022837
"184","Brooklyn",40.673767,-73.924674
"185","Brooklyn",40.578042,-73.940136
"186","Brooklyn",40.578065,-73.939918
"187","Brooklyn",40.682873,-73.958729
"188","Brooklyn",40.705131,-73.966451
"189","Brooklyn",40.680109,-73.94305
"190","Brooklyn",40.632579,-73.928474
"191","Brooklyn",40.632745,-73.928607
"192","Brooklyn",40.692436,-73.927884
"193","Brooklyn",40.610388,-73.955757
"194","Brooklyn",40.652148,-73.895992
"195","Brooklyn",40.650683,-73.894349
"196","Brooklyn",40.653357,-73.897333
"197","Brooklyn",40.665219,-73.942503
"198","Brooklyn",40.605906,-73.986715
"199","Brooklyn",40.615713,-73.979321
"200","Brooklyn",40.576662,-73.985113
"201","Brooklyn",40.593323,-73.993732
"202","Brooklyn",40.621797,-73.987047
"203","Brooklyn",40.577013,-73.952673
"204","Brooklyn",40.605899,-73.9665
"205","Brooklyn",40.578166,-73.939647
"206","Brooklyn",40.598441,-73.961344
"207","Brooklyn",40.685634,-73.917811
"208","Brooklyn",40.65571,-73.946947
"209","Brooklyn",40.637222,-73.893671
"210","Brooklyn",40.635428,-73.891334
"211","Brooklyn",40.674942,-73.927567
"212","Brooklyn",40.666948,-73.942344
"213","Brooklyn",40.664328,-73.945791
"214","Brooklyn",40.643399,-73.990731
"215","Brooklyn",40.652691,-73.920933
"216","Brooklyn",40.652604,-73.921221
"217","Brooklyn",40.601617,-73.935376
"218","Brooklyn",40.661104,-73.931519
"219","Brooklyn",40.660371,-73.939669
"220","Brooklyn",40.640896,-73.986584
"221","Brooklyn",40.662257,-73.938439
"222","Brooklyn",40.652542,-73.919855
"223","Brooklyn",40.6546,-73.91731
"224","Brooklyn",40.607791,-73.98757
"225","Brooklyn",40.607649,-73.987436
"226","Brooklyn",40.597025,-73.998161
"227","Brooklyn",40.690437,-73.987566
"228","Brooklyn",40.573414,-74.002376
"229","Brooklyn",40.630722,-73.977428
"230","Brooklyn",40.67768,-74.012367
"231","Brooklyn",40.666209,-73.882912
"232","Brooklyn",40.613486,-73.926435
"233","Brooklyn",40.712844,-73.944205
"234","Brooklyn",40.721549,-73.950506
"235","Brooklyn",40.716913,-73.944685
"236","Brooklyn",40.662872,-73.890925
"237","Brooklyn",40.61715,-73.911037
"238","Brooklyn",40.629351,-73.943814
"239","Brooklyn",40.60711,-73.961716
"240","Brooklyn",40.656259,-73.906946
"241","Brooklyn",40.655624,-73.912613
"242","Brooklyn",40.635135,-73.958026
"243","Brooklyn",40.693448,-73.97613
"244","Brooklyn",40.684719,-73.922993
"245","Brooklyn",40.684901,-73.923489
"246","Brooklyn",40.634427,-74.023266
"247","Brooklyn",40.671385,-73.947244
"248","Brooklyn",40.67159,-73.950556
"249","Brooklyn",40.680501,-73.950232
"250","Brooklyn",40.678662,-73.946812
"251","Brooklyn",40.617482,-73.964095
"252","Brooklyn",40.680301,-73.943398
"253","Brooklyn",40.69022,-73.947848
"254","Brooklyn",40.681778,-73.949546
"255","Brooklyn",40.670352,-73.978826
"256","Brooklyn",40.653628,-73.973081
"257","Brooklyn",40.652329,-73.972706
"258","Brooklyn",40.671261,-73.941822
"259","Brooklyn",40.671086,-73.941717
"260","Brooklyn",40.659642,-73.977268
"261","Brooklyn",40.653067,-73.920126
"262","Brooklyn",40.681424,-74.008003
"263","Brooklyn",40.682951,-74.00644
"264","Brooklyn",40.67093,-73.938919
"265","Brooklyn",40.677383,-73.949887
"266","Brooklyn",40.672638,-73.947377
"267","Brooklyn",40.674402,-73.947215
"268","Brooklyn",40.632788,-73.972533
"269","Brooklyn",40.679944,-73.937533
"270","Brooklyn",40.678587,-73.921761
"271","Brooklyn",40.695223,-73.916549
"272","Brooklyn",40.69999,-73.941519
"273","Brooklyn",40.700926,-73.92244
"274","Brooklyn",40.611226,-74.013446
"275","Brooklyn",40.645352,-73.919878
"276","Brooklyn",40.612087,-73.997424
"277","Brooklyn",40.618626,-73.990553
"278","Brooklyn",40.619896,-73.989276
"279","Brooklyn",40.596741,-73.985026
"280","Brooklyn",40.612582,-73.982904
"281","Brooklyn",40.603733,-74.006211
"282","Brooklyn",40.604125,-74.006413
"283","Brooklyn",40.704719,-73.94268
"284","Brooklyn",40.702599,-73.94233
"285","Brooklyn",40.698584,-73.922133
"286","Brooklyn",40.684787,-73.970845
"287","Brooklyn",40.714804,-73.944342
"288","Brooklyn",40.706872,-73.943041
"289","Brooklyn",40.677031,-73.955756
"290","Brooklyn",40.671568,-73.947379
"291","Brooklyn",40.607873,-73.960206
"292","Brooklyn",40.635513,-73.99456
"293","Brooklyn",40.625992,-74.016339
"294","Brooklyn",40.671431,-73.9419
"295","Brooklyn",40.577096,-73.953063
"296","Brooklyn",40.573411,-73.991329
"297","Brooklyn",40.632566,-73.918501
"298","Brooklyn",40.596654,-73.976858
"299","Brooklyn",40.605629,-73.961605
"300","Brooklyn",40.611007,-73.954045
"301","Brooklyn",40.6027,-73.961671
"302","Brooklyn",40.587057,-73.960486
"303","Brooklyn",40.689829,-73.976988
"304","Brooklyn",40.640902,-74.003475
"305","Brooklyn",40.672997,-73.96042
"306","Brooklyn",40.681817,-73.937911
"307","Brooklyn",40.586645,-73.965517
"308","Brooklyn",40.656141,-73.97381
"309","Brooklyn",40.581719,-73.967438
"310","Brooklyn",40.684141,-73.929003
"311","Brooklyn",40.68334,-73.938214
"312","Brooklyn",40.683136,-73.937739
"313","Brooklyn",40.642072,-73.931603
"314","Brooklyn",40.64219,-73.929812
"315","Brooklyn",40.641907,-74.003389
"316","Brooklyn",40.682893,-73.964449
"317","Brooklyn",40.673996,-74.005725
"318","Brooklyn",40.711916,-73.943862
"319","Brooklyn",40.648377,-73.929891
"320","Brooklyn",40.636573,-73.99456
"321","Brooklyn",40.63945,-73.983811
"322","Brooklyn",40.691404,-73.991147
"323","Brooklyn",40.619846,-73.917151
"324","Brooklyn",40.668213,-73.87029
"325","Brooklyn",40.673513,-73.86639
"326","Brooklyn",40.634243,-73.96291
"327","Brooklyn",40.633125,-73.957647
"328","Brooklyn",40.621272,-74.040431
"329","Brooklyn",40.68875,-73.875471
"330","Brooklyn",40.620603,-73.975638
"331","Brooklyn",40.691358,-73.952149
"332","Brooklyn",40.645257,-74.010037
"333","Brooklyn",40.623675,-74.030853
"334","Brooklyn",40.679086,-73.924224
"335","Brooklyn",40.684194,-73.929658
"336","Brooklyn",40.669397,-73.89558
"337","Brooklyn",40.689149,-73.923873
"338","Brooklyn",40.675091,-73.93036
"339","Brooklyn",40.596933,-73.998526
"340","Brooklyn",40.702077,-73.942431
"341","Brooklyn",40.625676,-73.927463
"342","Brooklyn",40.59814,-73.963373
"343","Brooklyn",40.646705,-73.970797
"344","Brooklyn",40.706365,-73.943139
"345","Brooklyn",40.695747,-73.94661
"346","Brooklyn",40.632603,-73.933523
"347","Brooklyn",40.654359,-74.000564
"348","Brooklyn",40.626089,-73.975966
"349","Brooklyn",40.681641,-73.976815
"350","Brooklyn",40.616446,-73.978185
"351","Brooklyn",40.679069,-73.929151
"352","Brooklyn",40.651503,-73.933944
"353","Brooklyn",40.670986,-73.936848
"354","Brooklyn",40.685306,-73.959062
"355","Brooklyn",40.696366,-73.943514
"356","Brooklyn",40.68222,-73.943799
"357","Brooklyn",40.625954,-73.927911
"358","Brooklyn",40.669352,-73.910756
"359","Brooklyn",40.611102,-73.953775
"360","Brooklyn",40.696653,-73.915132
"361","Brooklyn",40.629802,-74.028574
"362","Brooklyn",40.577476,-73.954367
"363","Brooklyn",40.611456,-73.924027
"364","Brooklyn",40.614058,-74.013695
"365","Brooklyn",40.596876,-73.974824
"366","Brooklyn",40.610509,-73.953765
"367","Brooklyn",40.620879,-74.032014
"368","Brooklyn",40.633891,-73.990095
"369","Brooklyn",40.698697,-73.961675
"370","Brooklyn",40.657561,-73.982876
"371","Brooklyn",40.676825,-73.950047
"372","Brooklyn",40.67415,-73.970879
"373","Brooklyn",40.67846,-73.997877
"374","Brooklyn",40.714253,-73.94443
"375","Brooklyn",40.643121,-73.979376
"376","Brooklyn",40.572634,-73.997674
"377","Brooklyn",40.621833,-73.945827
"378","Brooklyn",40.579002,-73.953406
"379","Brooklyn",40.579531,-73.953287
"380","Brooklyn",40.584319,-73.932432
"381","Brooklyn",40.583814,-73.942921
"382","Brooklyn",40.600951,-73.936384
"383","Brooklyn",40.60022,-73.933517
"384","Brooklyn",40.588545,-73.949751
"385","Brooklyn",40.595706,-73.940848
"386","Brooklyn",40.598068,-73.9413
"387","Brooklyn",40.59941,-73.951834
"388","Brooklyn",40.590397,-73.970851
"389","Brooklyn",40.59607,-73.941182
"390","Brooklyn",40.644311,-73.976071
"391","Brooklyn",40.643687,-73.977104
"392","Brooklyn",40.612167,-74.03582
"393","Brooklyn",40.718569,-73.94514
"394","Brooklyn",40.601209,-73.91289
"395","Brooklyn",40.582921,-73.954496
"396","Brooklyn",40.640422,-73.986103
"397","Brooklyn",40.691012,-73.997526
"398","Brooklyn",40.670118,-73.947614
"399","Brooklyn",40.573017,-73.999319
"400","Brooklyn",40.587605,-73.960238
"401","Brooklyn",40.588939,-73.974046
"402","Brooklyn",40.585704,-73.974016
"403","Brooklyn",40.676262,-73.98068
"404","Brooklyn",40.689225,-73.96896
"405","Brooklyn",40.574844,-74.001583
"406","Brooklyn",40.575661,-73.992835
"407","Brooklyn",40.679369,-73.929473
"408","Brooklyn",40.67113,-73.939516
"409","Brooklyn",40.690438,-73.994691
"410","Brooklyn",40.682712,-73.940808
"411","Brooklyn",40.670659,-73.933932
"412","Brooklyn",40.593096,-73.925237
"413","Brooklyn",40.595005,-73.927339
"414","Brooklyn",40.591804,-73.923799
"415","Brooklyn",40.648619,-74.00649
"416","Brooklyn",40.69221,-73.93049
"417","Brooklyn",40.695611,-73.946531
"418","Brooklyn",40.696247,-73.940889
"419","Brooklyn",40.635279,-73.992414
"420","Brooklyn",40.652874,-73.919679
"421","Brooklyn",40.646736,-73.924296
"422","Brooklyn",40.661678,-73.986066
"423","Brooklyn",40.572966,-73.993377
"424","Brooklyn",40.629082,-73.998788
"425","Brooklyn",40.641898,-73.93192
"426","Brooklyn",40.696077,-73.990332
"427","Brooklyn",40.726178,-73.939248
"428","Brooklyn",40.690742,-73.985695
"429","Brooklyn",40.689742,-73.983195
"430","Brooklyn",40.690541,-73.945017
"431","Brooklyn",40.696908,-73.946698
"432","Brooklyn",40.696728,-73.938139
"433","Brooklyn",40.674592,-73.962928
"434","Brooklyn",40.670177,-73.92508
"435","Brooklyn",40.673266,-73.925221
"436","Brooklyn",40.668554,-73.931442
"437","Brooklyn",40.647239,-73.979935
"438","Brooklyn",40.604144,-73.972463
"439","Brooklyn",40.604269,-73.971914
"440","Brooklyn",40.662958,-73.962154
"441","Brooklyn",40.662523,-73.962149
"442","Brooklyn",40.636417,-73.95804
"443","Brooklyn",40.672637,-73.983552
"444","Brooklyn",40.599091,-73.951507
"445","Brooklyn",40.673548,-74.004127
"446","Brooklyn",40.669561,-73.958454
"447","Brooklyn",40.671011,-73.961359
"448","Brooklyn",40.687201,-73.941405
"449","Brooklyn",40.69595,-73.990913
"450","Brooklyn",40.665443,-73.957078
"451","Brooklyn",40.699567,-73.953536
"452","Brooklyn",40.656553,-73.913651
"453","Brooklyn",40.68611,-73.951015
"454","Brooklyn",40.63702,-73.919267
"455","Brooklyn",40.673826,-74.011733
"456","Brooklyn",40.685869,-73.972584
"457","Brooklyn",40.689372,-73.957197
"458","Brooklyn",40.663902,-73.947971
"459","Brooklyn",40.632938,-73.928151
"460","Brooklyn",40.633921,-73.928342
"461","Brooklyn",40.688871,-73.926901
"462","Brooklyn",40.639935,-73.905822
"463","Brooklyn",40.580553,-73.9677
"464","Brooklyn",40.687068,-73.962147
"465","Brooklyn",40.580176,-73.967501
"466","Brooklyn",40.67184,-73.954897
"467","Brooklyn",40.599345,-73.951029
"468","Brooklyn",40.645906,-73.994876
"469","Brooklyn",40.673155,-73.925059
"470","Brooklyn",40.613094,-73.926516
"471","Brooklyn",40.663767,-73.931726
"472","Brooklyn",40.66387,-73.931451
"473","Brooklyn",40.622203,-73.98722
"474","Brooklyn",40.598253,-73.985418
"475","Brooklyn",40.63435,-73.962337
"476","Brooklyn",40.686594,-73.947824
"477","Brooklyn",40.706486,-73.948293
"478","Brooklyn",40.717989,-73.940469
"479","Brooklyn",40.605559,-73.984361
"480","Brooklyn",40.604267,-73.973644
"481","Brooklyn",40.704588,-73.947964
"482","Brooklyn",40.645435,-74.014009
"483","Brooklyn",40.646069,-74.00944
"484","Brooklyn",40.588344,-73.950186
"485","Brooklyn",40.669001,-73.917282
"486","Brooklyn",40.692501,-73.957709
"487","Brooklyn",40.669845,-73.961814
"488","Brooklyn",40.686721,-73.965149
"489","Brooklyn",40.663449,-73.931931
"490","Brooklyn",40.705835,-73.947936
"491","Brooklyn",40.590584,-73.970564
"492","Brooklyn",40.614278,-74.023068
"493","Brooklyn",40.679429,-73.929036
"494","Brooklyn",40.615074,-73.998583
"495","Brooklyn",40.645003,-74.010548
"496","Brooklyn",40.723909,-73.9511
"497","Brooklyn",40.70421,-73.948115
"498","Brooklyn",40.594343,-73.940592
"499","Brooklyn",40.614326,-73.926251
"500","Brooklyn",40.61129,-73.951227
"501","Brooklyn",40.658945,-73.899411
"502","Brooklyn",40.633917,-73.947972
"503","Brooklyn",40.718017,-73.940235
"504","Brooklyn",40.716374,-73.944783
"505","Brooklyn",40.585211,-73.931401
"506","Brooklyn",40.63249,-73.935414
"507","Brooklyn",40.665103,-73.903153
"508","Brooklyn",40.651962,-73.882347
"509","Brooklyn",40.653179,-73.88155
"510","Brooklyn",40.613807,-74.013695
"511","Brooklyn",40.688198,-73.932745
"512","Brooklyn",40.631688,-74.013386
"513","Brooklyn",40.656006,-73.907358
"514","Brooklyn",40.670256,-73.907415
"515","Brooklyn",40.665211,-73.902179
"516","Brooklyn",40.600906,-73.94187
"517","Brooklyn",40.679789,-73.944083
"518","Brooklyn",40.598431,-73.931191
"519","Brooklyn",40.618159,-74.020896
"520","Brooklyn",40.625838,-74.016776
"521","Brooklyn",40.669421,-73.986577
"522","Brooklyn",40.600755,-73.986157
"523","Brooklyn",40.627088,-73.946833
"524","Brooklyn",40.657755,-73.883342
"525","Brooklyn",40.657905,-73.883599
"526","Brooklyn",40.63083,-73.928018
"527","Brooklyn",40.676022,-73.947459
"528","Brooklyn",40.658746,-73.884474
"529","Brooklyn",40.658575,-73.881427
"530","Brooklyn",40.669668,-73.910395
"531","Brooklyn",40.610071,-73.943534
"532","Brooklyn",40.600171,-73.943457
"533","Brooklyn",40.646239,-74.019631
"534","Brooklyn",40.646784,-73.896068
"535","Brooklyn",40.68214,-73.976804
"536","Brooklyn",40.676843,-73.963472
"537","Brooklyn",40.674641,-74.013084
"538","Brooklyn",40.699638,-73.991285
"539","Brooklyn",40.625762,-73.956814
"540","Brooklyn",40.588315,-73.951824
"541","Brooklyn",40.628876,-73.998763
"542","Brooklyn",40.67567,-74.014594
"543","Brooklyn",40.629284,-74.011066
"544","Brooklyn",40.655624,-73.930664
"545","Brooklyn",40.669706,-73.859522
"546","Brooklyn",40.642285,-73.898966
"547","Brooklyn",40.689179,-73.924197
"548","Brooklyn",40.633995,-73.889087
"549","Brooklyn",40.624406,-73.965247
"550","Brooklyn",40.630853,-73.907097
"551","Brooklyn",40.645348,-73.973675
"552","Brooklyn",40.635561,-74.026222
"553","Brooklyn",40.666914,-73.950857
"554","Brooklyn",40.688594,-73.930555
"555","Brooklyn",40.688533,-73.92983
"556","Brooklyn",40.690543,-73.989365
"557","Brooklyn",40.651315,-74.004128
"558","Brooklyn",40.619161,-74.022566
"559","Brooklyn",40.580407,-73.968193
"560","Brooklyn",40.58736,-73.953363
"561","Brooklyn",40.588478,-73.948946
"562","Brooklyn",40.586541,-73.966648
"563","Brooklyn",40.683684,-73.911467
"564","Brooklyn",40.68899,-73.924009
"565","Brooklyn",40.679055,-74.010783
"566","Brooklyn",40.721505,-73.940887
"567","Brooklyn",40.604413,-73.969647
"568","Brooklyn",40.60627,-73.989147
"569","Brooklyn",40.668173,-73.862407
"570","Brooklyn",40.599347,-73.950992
"571","Brooklyn",40.635929,-74.026471
"572","Brooklyn",40.605124,-73.980369
"573","Brooklyn",40.578074,-73.939875
"574","Brooklyn",40.687562,-73.92372
"575","Brooklyn",40.613085,-73.94409
"576","Brooklyn",40.610377,-73.9623
"577","Brooklyn",40.670354,-73.895614
"578","Brooklyn",40.668968,-73.986607
"579","Brooklyn",40.629582,-74.025448
"580","Brooklyn",40.714226,-73.9268
"581","Brooklyn",40.6024,-73.93418
"582","Brooklyn",40.70099,-73.98301
"583","Brooklyn",40.596741,-73.929304
"584","Brooklyn",40.590258,-73.922071
"585","Brooklyn",40.587901,-73.919448
"586","Brooklyn",40.668803,-73.922511
"587","Brooklyn",40.672013,-73.911663
"588","Brooklyn",40.614921,-74.023197
"589","Brooklyn",40.639287,-74.016001
"590","Brooklyn",40.615293,-73.91427
"591","Brooklyn",40.696973,-73.935959
"592","Brooklyn",40.66245,-73.937696
"593","Brooklyn",40.616512,-74.018162
"594","Brooklyn",40.683238,-74.003464
"595","Brooklyn",40.653849,-74.005285
"596","Brooklyn",40.69944,-73.941452
"597","Brooklyn",40.609112,-74.023927
"598","Brooklyn",40.669634,-73.953233
"599","Brooklyn",40.579817,-73.97433
"600","Brooklyn",40.687856,-73.935676
"601","Brooklyn",40.685522,-73.980934
"602","Brooklyn",40.628846,-74.012063
"603","Brooklyn",40.699509,-73.983084
"604","Brooklyn",40.695624,-73.966933
"605","Brooklyn",40.680893,-73.922493
"606","Brooklyn",40.650301,-74.004788
"607","Brooklyn",40.616294,-73.944675
"608","Brooklyn",40.618871,-73.942292
"609","Brooklyn",40.691537,-73.936394
"610","Brooklyn",40.653373,-73.866286
"611","Brooklyn",40.653408,-73.866248
"612","Brooklyn",40.619885,-73.908622
"613","Brooklyn",40.575877,-73.972969
"614","Brooklyn",40.65636,-73.864316
"615","Brooklyn",40.707871,-73.948279
"616","Brooklyn",40.696356,-73.917955
"617","Brooklyn",40.631339,-73.886705
"618","Brooklyn",40.576512,-73.972417
"619","Brooklyn",40.670705,-73.914664
"620","Brooklyn",40.621748,-74.02865
"621","Brooklyn",40.5767,-73.9729
"622","Brooklyn",40.593062,-73.993898
"623","Brooklyn",40.656389,-73.882324
"624","Brooklyn",40.64759,-73.97849
"625","Brooklyn",40.678047,-73.903531
"626","Brooklyn",40.677021,-73.899373
"627","Brooklyn",40.651165,-73.906109
"628","Brooklyn",40.65919,-73.866063
"629","Brooklyn",40.678666,-73.964286
"630","Brooklyn",40.668989,-73.862833
"631","Brooklyn",40.618728,-73.942165
"632","Brooklyn",40.678058,-73.903518
"633","Brooklyn",40.678943,-73.921445
"634","Brooklyn",40.604583,-73.976342
"635","Brooklyn",40.605608,-73.98343
"636","Brooklyn",40.666311,-73.906162
"637","Brooklyn",40.664642,-73.905108
"638","Brooklyn",40.60726,-74.016436
"639","Brooklyn",40.60087,-73.961234
"640","Brooklyn",40.583461,-73.98628
"641","Brooklyn",40.645899,-74.02009
"642","Brooklyn",40.71387,-73.925814
"643","Brooklyn",40.677439,-73.955144
"644","Brooklyn",40.632287,-73.918038
"645","Brooklyn",40.689355,-73.985244
"646","Brooklyn",40.678759,-73.963843
"647","Brooklyn",40.609322,-73.921189
"648","Brooklyn",40.608898,-73.920692
"649","Brooklyn",40.674994,-73.999542
"650","Brooklyn",40.6092,-73.921271
"651","Brooklyn",40.609101,-73.921157
"652","Brooklyn",40.651381,-73.91824
"653","Brooklyn",40.596864,-73.973515
"654","Brooklyn",40.640479,-73.982721
"655","Brooklyn",40.621824,-73.987317
"656","Brooklyn",40.619768,-74.032469
"657","Brooklyn",40.66477,-73.92787
"658","Brooklyn",40.608911,-74.023145
"659","Brooklyn",40.590015,-73.992133
"660","Brooklyn",40.685052,-73.882694
"661","Brooklyn",40.669955,-73.910723
"662","Brooklyn",40.618613,-73.926977
"663","Brooklyn",40.646384,-73.955625
"664","Brooklyn",40.707296,-73.942835
"665","Brooklyn",40.632411,-73.9183
"666","Brooklyn",40.675148,-73.96992
"667","Brooklyn",40.711975,-73.940223
"668","Brooklyn",40.591134,-73.901688
"669","Brooklyn",40.591263,-73.90241
"670","Brooklyn",40.626179,-73.918113
"671","Brooklyn",40.584041,-73.938453
"672","Brooklyn",40.65671,-73.90378
"673","Brooklyn",40.583974,-73.950593
"674","Brooklyn",40.647406,-73.980072
"675","Brooklyn",40.692883,-73.989192
"676","Brooklyn",40.632412,-73.994959
"677","Brooklyn",40.579986,-73.972619
"678","Brooklyn",40.668689,-73.916912
"679","Brooklyn",40.66914,-73.914864
"680","Brooklyn",40.669436,-73.912924
"681","Brooklyn",40.669933,-73.908554
"682","Brooklyn",40.67191,-73.91124
"683","Brooklyn",40.59997,-73.99923
"684","Brooklyn",40.669211,-73.863034
"685","Brooklyn",40.682034,-73.967725
"686","Brooklyn",40.633683,-74.026786
"687","Brooklyn",40.644838,-73.993105
"688","Brooklyn",40.637056,-73.893145
"689","Brooklyn",40.680098,-73.99708
"690","Brooklyn",40.640487,-73.906077
"691","Brooklyn",40.599942,-73.947053
"692","Brooklyn",40.629453,-74.022395
"693","Brooklyn",40.611658,-74.009733
"694","Brooklyn",40.683556,-73.953615
"695","Brooklyn",40.628484,-73.927764
"696","Brooklyn",40.626434,-74.015332
"697","Brooklyn",40.600145,-73.945136
"698","Brooklyn",40.633886,-73.915575
"699","Brooklyn",40.599103,-73.953194
"700","Brooklyn",40.709398,-73.960416
"701","Brooklyn",40.674381,-73.922153
"702","Brooklyn",40.689723,-73.983149
"703","Brooklyn",40.671761,-73.984017
"704","Brooklyn",40.695177,-73.916141
"705","Brooklyn",40.671259,-73.92228
"706","Brooklyn",40.616871,-74.027107
"707","Brooklyn",40.618587,-73.955457
"708","Brooklyn",40.636357,-73.912181
"709","Brooklyn",40.633431,-73.916717
"710","Brooklyn",40.689223,-73.874413
"711","Brooklyn",40.69076,-73.985743
"712","Brooklyn",40.689022,-73.981395
"713","Brooklyn",40.689638,-73.982667
"714","Brooklyn",40.691396,-73.987047
"715","Brooklyn",40.691509,-73.987608
"716","Brooklyn",40.68904,-73.981434
"717","Brooklyn",40.689657,-73.982712
"718","Brooklyn",40.691408,-73.987085
"719","Brooklyn",40.650896,-73.946283
"720","Brooklyn",40.613871,-73.948103
"721","Brooklyn",40.604983,-73.930202
"722","Brooklyn",40.685008,-73.923216
"723","Brooklyn",40.675145,-73.969645
"724","Brooklyn",40.659787,-73.960468
"725","Brooklyn",40.659508,-73.939774
"726","Brooklyn",40.577284,-73.972527
"727","Brooklyn",40.599188,-73.953864
"728","Brooklyn",40.688937,-74.000712
"729","Brooklyn",40.655874,-73.947097
"730","Brooklyn",40.655831,-73.944723
"731","Brooklyn",40.656008,-73.941784
"732","Brooklyn",40.66539,-73.989589
"733","Brooklyn",40.67252,-73.96892
"734","Brooklyn",40.657164,-73.914073
"735","Brooklyn",40.644736,-73.902805
"736","Brooklyn",40.655705,-73.947001
"737","Brooklyn",40.682553,-73.962079
"738","Brooklyn",40.693585,-73.979578
"739","Brooklyn",40.69288,-73.969881
"740","Brooklyn",40.664777,-73.905341
"741","Brooklyn",40.648672,-73.905461
"742","Brooklyn",40.666897,-73.910128
"743","Brooklyn",40.699901,-73.987482
"744","Brooklyn",40.702481,-73.991921
"745","Brooklyn",40.684652,-73.978698
"746","Brooklyn",40.693513,-73.904849
"747","Brooklyn",40.682257,-73.911697
"748","Brooklyn",40.63981,-73.967753
"749","Brooklyn",40.691843,-73.98932
"750","Brooklyn",40.672563,-73.871381
"751","Brooklyn",40.651109,-74.004196
"752","Brooklyn",40.668951,-73.986073
"753","Brooklyn",40.616303,-73.945005
"754","Brooklyn",40.713509,-73.958119
"755","Brooklyn",40.63794,-74.01379
"756","Brooklyn",40.588947,-73.949288
"757","Brooklyn",40.63396,-73.967112
"758","Brooklyn",40.69238,-73.94319
"759","Brooklyn",40.68433,-73.9384
"760","Brooklyn",40.656584,-73.882611
"761","Brooklyn",40.676554,-73.969399
"762","Brooklyn",40.70117,-73.93965
"763","Brooklyn",40.679504,-73.934586
"764","Brooklyn",40.59363,-73.9428
"765","Brooklyn",40.647931,-73.881583
"766","Brooklyn",40.650126,-73.884027
"767","Brooklyn",40.645171,-73.878509
"768","Brooklyn",40.646519,-73.879977
"769","Brooklyn",40.706584,-73.96097
"770","Brooklyn",40.706632,-73.961014
"771","Brooklyn",40.705802,-73.962859
"772","Brooklyn",40.663329,-73.950977
"773","Brooklyn",40.640161,-73.948493
"774","Brooklyn",40.63197,-73.94768
"775","Brooklyn",40.615779,-73.944613
"776","Brooklyn",40.600564,-73.942027
"777","Brooklyn",40.655944,-73.95297
"778","Brooklyn",40.655908,-73.952964
"779","Brooklyn",40.690735,-73.951702
"780","Brooklyn",40.690775,-73.951712
"781","Brooklyn",40.67978,-73.94963
"782","Brooklyn",40.67985,-73.94962
"783","Brooklyn",40.670913,-73.950464
"784","Brooklyn",40.670954,-73.95046
"785","Brooklyn",40.65482,-73.95006
"786","Brooklyn",40.650222,-73.949576
"787","Brooklyn",40.650261,-73.949579
"788","Brooklyn",40.651381,-73.952479
"789","Brooklyn",40.66356,-73.953781
"790","Brooklyn",40.6635,-73.953771
"791","Brooklyn",40.671624,-73.953059
"792","Brooklyn",40.671587,-73.953062
"793","Brooklyn",40.68124,-73.95341
"794","Brooklyn",40.681195,-73.953398
"795","Brooklyn",40.689295,-73.955012
"796","Brooklyn",40.689259,-73.955005
"797","Brooklyn",40.685819,-73.982245
"798","Brooklyn",40.6353,-74.0094
"799","Brooklyn",40.69277,-73.90841
"800","Brooklyn",40.61112,-74.00924
"801","Brooklyn",40.614427,-73.947269
"802","Brooklyn",40.66607,-73.89452
"803","Brooklyn",40.690062,-73.994082
"804","Brooklyn",40.598002,-73.941535
"805","Brooklyn",40.67818,-73.903549
"806","Brooklyn",40.678413,-73.903589
"807","Brooklyn",40.678456,-73.903596
"808","Brooklyn",40.676671,-73.899974
"809","Brooklyn",40.684512,-73.929283
